,carat,cut,color,clarity,depth,table,price
34617,1.28,5,2,3,60.0,60.0,6164
34618,0.61,4,6,5,62.2,54.0,2485
34619,0.7,4,4,5,61.1,56.0,3017
34620,1.0,3,5,4,62.7,58.0,6319
34621,0.7,1,3,3,65.5,57.0,2048
34622,0.53,2,1,4,63.8,57.0,1122
34623,2.08,4,3,3,61.3,56.0,17469
34624,0.53,4,5,5,61.7,55.0,2046
34625,1.07,4,6,3,61.4,57.0,5537
34626,0.3,4,4,8,61.0,57.0,863
34627,1.01,5,5,4,60.7,60.0,6159
34628,0.9,3,3,5,62.5,56.0,4021
34629,2.01,3,2,4,62.5,58.0,15819
34630,0.42,4,4,4,62.4,54.0,1087
34631,1.01,4,6,6,61.7,57.0,11400
34632,1.08,4,2,3,62.6,54.0,5141
34633,1.51,5,3,3,61.5,58.0,8752
34634,1.7,3,1,5,63.6,58.0,9683
34635,1.04,4,2,3,63.0,56.0,4135
34636,1.03,4,2,3,61.3,56.0,4078
34637,0.35,4,7,3,61.6,56.0,644
34638,0.31,4,6,4,61.1,56.0,632
34639,0.75,4,6,3,62.1,55.0,3170
34640,0.82,2,4,2,59.9,62.0,2893
34641,0.42,4,4,5,62.0,55.0,921
34642,1.01,3,7,4,62.8,57.0,7278
34643,0.36,4,7,3,61.2,57.0,663
34644,0.37,5,5,4,61.0,58.0,957
34645,0.3,4,3,7,62.0,56.0,636
34646,0.4,3,6,4,63.0,57.0,888
34647,0.54,4,5,8,62.2,54.0,2729
34648,0.66,4,7,6,61.3,57.0,3915
34649,2.0,5,3,3,62.0,56.0,15096
34650,0.4,4,4,7,62.1,53.0,1043
34651,0.32,5,4,4,61.5,60.0,561
34652,0.7,3,1,6,63.2,55.0,1968
34653,2.0,3,1,2,61.9,55.0,11792
34654,2.0,5,2,4,62.5,57.0,17574
34655,1.2,5,4,4,59.6,58.0,7258
34656,2.02,3,4,2,62.8,55.0,15877
34657,1.01,2,3,3,60.3,64.0,4559
34658,0.3,3,5,3,62.1,61.0,500
34659,0.42,4,6,4,62.4,55.0,1024
34660,0.51,4,7,4,61.4,57.0,1807
34661,1.0,4,1,3,59.2,62.0,3929
34662,1.52,2,2,3,64.1,57.0,8852
34663,0.53,2,6,2,57.9,58.0,1140
34664,0.41,3,3,3,62.8,56.0,683
34665,1.01,4,3,3,62.7,56.0,4851
34666,0.31,4,3,4,61.4,56.0,507
34667,0.3,4,3,3,62.6,55.0,540
34668,0.28,3,6,5,61.8,55.0,489
34669,0.42,2,5,5,59.9,65.0,1088
34670,0.28,3,6,6,61.4,55.0,612
34671,2.05,4,4,2,61.6,56.0,18181
34672,0.32,4,4,6,61.8,55.0,936
34673,0.3,2,4,7,63.1,58.0,789
34674,0.46,4,3,7,62.4,53.4,1338
34675,0.61,4,6,4,61.3,55.0,2373
34676,0.6,2,6,3,62.7,60.1,1863
34677,0.51,5,6,4,62.5,60.0,1709
34678,0.31,5,5,8,60.8,59.0,874
34679,1.15,4,5,5,61.1,55.0,10316
34680,1.05,4,2,6,61.8,53.0,5932
34681,1.03,5,3,3,60.0,60.0,4603
34682,0.3,4,5,7,58.0,60.0,802
34683,0.31,3,5,3,63.5,56.0,663
34684,0.96,5,3,3,63.0,58.0,4026
34685,0.7,4,4,3,62.7,57.0,2352
34686,0.51,5,7,5,60.0,58.0,2203
34687,0.71,5,4,3,62.5,58.0,2613
34688,0.23,2,6,7,59.9,65.0,439
34689,1.51,5,4,4,60.8,60.0,13157
34690,2.01,3,7,2,58.3,63.0,12639
34691,0.24,4,4,6,61.2,56.0,498
34692,1.53,4,6,3,62.3,54.2,12791
34693,1.04,2,5,5,63.9,55.0,6653
34694,1.03,4,5,1,61.1,55.0,3507
34695,0.71,5,7,5,59.2,59.0,3718
34696,0.71,5,6,2,61.8,57.0,2271
34697,0.5,5,5,6,61.8,56.0,2160
34698,1.71,5,5,4,61.4,60.0,17766
34699,0.4,5,7,4,61.7,59.0,1050
34700,0.8,4,2,5,61.9,54.1,2986
34701,2.04,5,2,2,59.8,59.0,14605
34702,0.56,4,5,6,61.0,56.0,2119
34703,0.32,4,4,5,60.5,56.0,645
34704,0.5,2,7,3,64.1,56.0,1235
34705,1.57,4,3,2,60.7,57.0,9298
34706,0.26,3,6,7,61.8,59.0,539
34707,1.61,5,1,2,62.2,59.0,7245
34708,0.92,3,7,1,63.0,58.0,2674
34709,0.51,5,4,2,62.5,56.0,1026
34710,1.5,5,7,3,62.4,58.0,12179
34711,0.42,5,6,2,60.1,58.0,838
34712,1.0,1,3,6,65.3,58.0,4312
34713,1.22,4,2,2,60.7,57.0,4714
34714,0.36,3,4,3,62.0,59.0,537
34715,0.91,3,1,4,62.6,55.0,3299
34716,1.02,3,5,3,62.9,56.0,5930
34717,1.12,5,3,3,61.6,59.0,5266
34718,2.0,2,2,4,64.0,60.0,10640
34719,1.11,4,4,4,61.7,56.0,7109
34720,0.71,2,5,3,63.7,58.0,2308
34721,0.31,4,4,7,61.4,56.0,772
34722,0.91,3,3,3,63.4,56.0,3771
34723,0.32,4,7,5,61.1,56.0,707
34724,0.32,5,4,4,61.1,58.0,561
34725,1.52,4,2,8,62.2,57.0,10609
34726,1.0,3,3,4,60.7,60.0,4978
34727,0.4,4,2,7,63.0,55.0,790
34728,0.38,5,7,7,61.4,59.0,1400
34729,0.5,3,4,3,60.0,63.0,1286
34730,2.0,4,4,4,62.3,57.0,17760
34731,1.3,1,3,1,64.4,57.0,2512
34732,1.7,5,6,4,58.6,62.0,18342
34733,0.3,3,7,5,58.0,62.0,666
34734,0.53,4,6,4,61.8,56.0,1676
34735,0.5,3,5,5,61.4,58.0,1849
34736,1.0,5,5,7,61.0,60.0,9901
34737,0.9,2,3,4,58.2,59.0,4685
34738,1.43,3,3,3,62.8,58.0,8069
34739,0.31,4,6,4,61.6,56.0,872
34740,0.33,4,6,4,61.2,56.0,723
34741,0.78,4,2,6,62.4,56.0,3267
34742,0.54,5,7,7,61.4,57.5,3194
34743,0.38,3,4,4,62.5,56.0,775
34744,1.2,4,5,7,61.1,55.0,13088
34745,0.7,5,5,3,62.2,59.0,2401
34746,0.3,5,7,5,61.2,59.0,732
34747,0.51,4,3,8,60.3,58.0,1899
34748,0.52,5,5,3,59.5,59.0,1244
34749,1.0,1,5,4,66.7,57.0,4732
34750,0.33,3,4,5,62.9,57.0,666
34751,0.5,5,7,4,60.2,57.0,1845
34752,0.52,4,7,5,60.9,56.0,1707
34753,0.41,5,3,5,62.8,59.0,1033
34754,0.31,4,3,4,62.6,57.0,489
34755,0.34,4,4,8,62.2,56.0,984
34756,0.72,4,5,2,62.0,55.0,2224
34757,2.19,5,6,2,62.4,61.0,18232
34758,1.05,4,3,4,61.4,55.0,5993
34759,0.43,5,5,4,61.1,57.0,968
34760,0.6,3,7,4,63.7,56.0,2010
34761,1.05,4,4,3,59.7,56.0,5204
34762,0.31,2,4,8,63.9,58.0,988
34763,0.7,4,6,3,61.1,56.0,3330
34764,0.43,4,5,8,61.5,56.0,1580
34765,2.03,4,6,2,62.3,56.0,14308
34766,0.91,5,6,2,61.1,59.0,3639
34767,0.38,4,6,7,61.3,55.0,1200
34768,1.01,5,3,2,61.3,59.0,4355
34769,0.52,4,6,4,61.0,57.0,1644
34770,0.6,5,5,2,59.5,61.0,1272
34771,0.4,2,6,2,61.2,61.0,588
34772,0.9,3,5,3,61.6,58.0,4074
34773,1.17,3,6,2,62.5,59.0,5163
34774,0.52,4,6,4,61.2,56.0,1815
34775,1.08,4,6,6,61.8,56.0,10313
34776,0.4,4,4,7,61.7,55.0,1097
34777,2.01,5,4,3,60.3,59.0,18741
34778,0.7,4,6,3,62.3,57.0,2459
34779,0.55,5,4,3,60.1,61.0,1377
34780,1.25,5,1,5,62.2,58.0,5740
34781,1.25,5,1,4,62.0,59.0,5264
34782,1.52,5,3,6,62.8,57.0,12232
34783,0.23,3,5,4,61.0,59.0,402
34784,0.58,1,7,2,65.1,58.0,1156
34785,1.05,5,3,3,61.9,58.0,4692
34786,0.34,3,5,5,61.1,60.0,795
34787,1.0,3,5,2,59.9,61.0,4255
34788,0.31,2,5,4,63.4,56.0,625
34789,1.03,3,7,2,63.3,58.0,4963
34790,0.4,4,4,4,62.1,58.0,859
34791,1.02,4,6,3,62.2,57.0,5553
34792,0.7,3,6,7,62.5,56.0,3724
34793,1.51,1,3,4,57.4,61.0,9678
34794,0.7,1,4,1,65.3,59.0,1138
34795,0.9,5,5,3,59.9,59.0,4232
34796,0.56,4,6,4,61.7,54.0,1819
34797,1.0,5,4,3,61.8,59.0,4256
34798,1.5,3,7,2,58.7,57.0,9009
34799,0.53,5,5,4,61.9,58.0,1753
34800,1.0,5,7,2,62.4,58.0,4730
34801,0.4,4,6,6,62.4,59.0,1166
34802,0.35,4,5,4,62.1,57.0,706
34803,2.01,4,2,3,62.3,58.0,14540
34804,0.25,4,4,5,62.3,54.0,438
34805,0.52,4,3,3,61.9,56.0,1098
34806,0.73,4,6,4,62.2,59.0,3198
34807,0.56,4,4,3,62.5,56.0,1340
34808,0.27,5,6,7,60.6,58.0,622
34809,0.7,3,2,2,62.4,58.0,1795
34810,1.03,5,3,3,62.2,60.0,4843
34811,0.32,4,2,4,61.5,56.0,576
34812,0.37,3,6,3,60.6,54.0,649
34813,0.47,2,5,5,60.0,60.1,1243
34814,0.9,3,2,4,62.4,58.0,3398
34815,1.2,5,3,5,58.5,61.0,6720
34816,0.42,5,4,4,60.6,59.0,1087
34817,1.13,5,5,2,62.3,59.0,4360
34818,0.73,2,6,1,56.9,60.0,1628
34819,0.7,5,3,6,61.0,57.0,2596
34820,1.04,4,3,2,60.5,57.0,3786
34821,0.52,5,4,5,61.2,60.0,1815
34822,0.9,5,2,5,62.2,58.0,3580
34823,0.31,5,5,5,61.8,60.0,872
34824,0.35,4,3,6,62.5,57.0,706
34825,1.53,4,5,3,62.6,55.0,12415
34826,1.06,5,4,3,59.6,58.0,4903
34827,0.24,3,6,6,61.6,59.0,552
34828,0.51,4,6,4,60.9,56.0,1781
34829,0.31,4,5,4,62.7,57.0,802
34830,1.76,5,7,2,59.6,58.0,13867
34831,0.3,5,3,5,63.0,59.0,675
34832,0.71,3,3,8,63.0,57.0,3112
34833,1.53,3,3,2,61.4,60.0,7991
34834,0.51,2,6,4,63.6,54.0,1662
34835,1.19,5,1,3,63.0,54.0,4498
34836,0.34,5,2,6,61.5,60.0,765
34837,0.78,4,7,2,61.3,56.0,2722
34838,0.3,5,7,2,60.9,58.0,447
34839,0.51,3,3,5,62.3,57.0,1628
34840,0.3,3,2,3,62.5,57.0,382
34841,0.42,4,4,6,62.4,55.0,1031
34842,0.82,5,4,3,61.8,58.0,3674
34843,0.46,2,5,8,57.5,58.0,1806
34844,0.41,5,6,3,61.2,59.0,904
34845,0.51,5,6,5,62.3,56.0,1837
34846,2.01,4,2,3,62.8,57.0,10389
34847,0.32,3,7,6,60.1,58.0,791
34848,0.33,4,4,7,61.7,56.0,1114
34849,1.56,4,3,3,62.4,54.0,10728
34850,0.3,5,7,2,62.2,59.0,574
34851,1.04,5,3,2,61.5,59.0,4368
34852,0.71,5,5,2,62.3,60.0,2169
34853,0.77,3,5,6,63.5,59.0,3415
34854,1.91,4,4,2,62.2,55.0,12700
34855,0.56,3,6,4,61.0,58.0,1755
34856,0.3,3,4,6,60.4,60.0,638
34857,1.64,4,2,4,60.6,57.0,12199
34858,1.16,3,3,2,62.8,59.0,5799
34859,0.7,5,4,6,59.6,61.0,2737
34860,0.53,3,4,5,61.9,57.0,1607
34861,1.22,3,3,1,61.6,56.0,3663
34862,1.0,1,7,3,64.9,59.0,4704
34863,0.72,3,5,6,63.6,59.0,3420
34864,1.51,1,3,1,65.6,61.0,3765
34865,0.32,5,3,3,62.0,58.0,461
34866,0.27,4,4,5,62.3,53.0,527
34867,1.37,5,3,4,60.9,59.0,6337
34868,0.55,4,6,5,61.1,55.0,1975
34869,0.3,3,6,7,60.5,57.0,862
34870,0.5,1,2,5,66.9,56.0,969
34871,0.3,4,3,7,63.0,54.0,878
34872,1.51,3,2,2,63.5,60.0,7441
34873,1.5,3,4,5,61.7,63.0,12862
34874,1.2,3,2,3,62.2,55.0,5408
34875,0.32,4,2,5,62.4,54.0,505
34876,1.51,5,4,4,58.1,61.0,11746
34877,1.2,3,7,4,63.5,58.0,9138
34878,1.58,5,5,2,60.7,60.0,6990
34879,1.2,3,3,3,63.3,56.0,4637
34880,1.0,5,6,2,61.0,59.0,3450
34881,0.9,5,6,3,62.7,60.0,4443
34882,0.32,4,6,7,61.7,55.0,879
34883,0.92,5,3,2,60.4,59.0,3174
34884,1.5,3,6,2,62.1,59.0,9548
34885,0.33,5,7,3,60.4,60.0,608
34886,0.3,3,1,4,63.4,57.0,473
34887,1.21,3,2,3,63.3,60.0,4404
34888,0.39,5,2,7,61.5,59.0,821
34889,0.3,5,3,5,62.5,58.0,675
34890,0.5,4,2,6,61.8,57.0,1322
34891,0.34,5,4,6,61.6,58.0,995
34892,0.41,5,4,5,60.5,58.0,961
34893,0.92,2,6,3,63.2,58.0,4258
34894,0.3,3,3,6,62.0,55.0,533
34895,0.28,5,3,7,59.9,62.0,646
34896,0.6,4,4,2,59.1,56.0,1250
34897,1.51,3,6,3,63.1,56.0,10113
34898,1.12,5,4,4,62.3,59.0,6683
34899,0.53,5,4,4,61.2,57.0,1607
34900,0.3,4,5,8,62.1,57.0,886
34901,0.42,2,6,3,63.4,56.0,773
34902,1.06,4,7,3,62.6,56.0,6426
34903,1.25,3,3,2,61.2,62.0,5637
34904,0.52,4,4,6,60.9,56.0,1858
34905,2.01,3,3,2,63.4,60.0,11780
34906,0.86,5,5,3,62.6,58.0,3372
34907,1.01,5,7,2,61.8,57.0,4338
34908,1.21,5,7,2,62.5,57.0,6505
34909,0.5,5,7,2,62.2,58.0,1279
34910,1.5,3,5,4,61.3,61.0,14242
34911,0.52,3,5,6,62.1,58.0,2064
34912,1.7,5,4,2,62.2,59.0,7414
34913,1.25,4,3,3,62.2,57.0,6661
34914,0.84,4,1,3,61.8,56.0,2493
34915,1.2,4,2,2,59.6,61.0,4890
34916,0.31,4,4,6,60.8,56.0,707
34917,0.31,5,6,3,62.9,58.0,698
34918,0.32,5,4,6,62.6,58.0,936
34919,1.19,5,2,4,61.7,57.0,5439
34920,0.73,4,6,4,62.2,56.0,3270
34921,0.37,5,5,4,59.2,61.0,894
34922,0.28,3,6,5,60.9,59.0,487
34923,0.8,4,4,6,61.4,57.0,4740
34924,1.2,3,3,2,63.5,57.0,5221
34925,0.44,5,4,6,61.3,60.0,1081
34926,1.0,5,1,5,62.8,57.0,4032
34927,0.7,5,5,2,58.4,61.0,1966
34928,0.61,3,3,4,63.3,57.5,1590
34929,0.9,4,5,2,61.9,56.0,3619
34930,0.35,4,2,3,62.2,54.0,491
34931,0.7,4,4,4,62.3,57.0,2723
34932,0.36,5,6,4,62.5,58.0,878
34933,0.32,5,4,3,62.6,58.0,477
34934,1.03,1,1,2,56.2,62.0,3246
34935,0.58,4,5,4,61.9,60.0,1811
34936,1.51,5,5,4,61.9,59.0,14465
34937,0.7,4,7,4,61.5,56.0,3129
34938,0.4,5,6,5,62.5,58.0,1053
34939,1.03,5,6,7,58.8,59.0,11538
34940,0.73,4,4,5,61.8,57.0,3041
34941,0.7,2,2,6,59.7,59.0,2335
34942,0.59,5,4,3,59.8,58.0,1355
34943,0.58,4,4,7,61.3,56.0,2256
34944,0.31,5,5,4,59.7,60.0,625
34945,1.01,5,4,5,59.9,59.0,6239
34946,1.01,3,7,2,62.7,58.0,4606
34947,0.91,2,3,3,63.8,60.0,3520
34948,0.72,4,6,3,60.3,57.0,2847
34949,0.56,4,6,4,61.7,54.0,1915
34950,0.33,4,3,7,62.1,53.0,730
34951,0.41,4,3,3,61.5,55.0,763
34952,1.27,4,1,4,62.9,54.0,5925
34953,2.57,5,6,2,61.3,60.0,17116
34954,0.91,3,6,5,62.8,60.0,5057
34955,0.39,3,6,4,61.3,61.0,889
34956,1.51,3,1,5,63.5,60.0,7991
34957,0.91,3,3,5,62.7,63.0,3881
34958,0.25,4,4,3,62.3,57.0,407
34959,1.01,5,3,4,59.1,58.0,5166
34960,0.3,4,5,4,61.6,57.0,776
34961,1.05,4,1,2,61.3,56.0,4364
34962,0.39,5,4,5,62.4,57.0,1097
34963,0.28,4,3,4,61.9,55.0,467
34964,0.44,5,5,5,61.9,59.0,1081
34965,0.7,2,4,4,63.1,58.0,2282
34966,0.23,3,6,7,62.2,59.0,465
34967,0.43,4,2,7,63.0,56.0,968
34968,0.9,5,4,4,60.2,59.0,4424
34969,1.61,5,3,5,62.5,58.0,12242
34970,0.39,4,3,3,61.8,55.0,874
34971,1.01,5,3,3,61.8,60.0,4642
34972,0.53,4,5,6,62.0,57.0,2177
34973,0.43,4,4,8,62.1,54.0,1433
34974,0.41,3,3,5,62.0,56.0,827
34975,1.2,4,2,6,61.5,57.0,6581
34976,0.51,4,6,4,61.8,56.0,1656
34977,0.29,2,6,6,63.2,60.0,617
34978,0.51,5,7,3,62.0,59.0,1602
34979,0.96,4,2,1,62.0,56.0,2363
34980,1.06,3,2,3,60.2,59.0,4507
34981,0.75,4,4,4,60.6,55.0,2939
34982,0.56,3,2,7,62.4,56.0,1580
34983,0.78,5,3,2,59.7,59.0,2074
34984,0.3,4,6,5,61.7,57.0,911
34985,0.5,4,4,7,62.2,56.0,1966
34986,0.9,2,6,3,63.9,57.0,3795
34987,0.36,4,5,8,60.3,57.0,1063
34988,1.11,4,6,2,61.2,55.0,5358
34989,0.35,4,6,7,61.9,56.0,905
34990,0.36,5,6,5,61.3,58.0,852
34991,0.71,3,4,4,64.5,57.0,2382
34992,0.7,3,5,4,62.4,56.0,2473
34993,1.05,2,3,3,59.2,60.0,4845
34994,1.52,1,3,2,64.9,58.0,7388
34995,1.51,3,6,2,61.9,57.0,7848
34996,0.61,4,6,7,59.9,61.0,3212
34997,0.53,4,4,5,62.7,55.0,1813
34998,0.43,5,6,5,62.3,58.0,1209
34999,0.74,4,3,6,61.2,57.0,2961
35000,0.23,3,4,7,62.0,56.0,484
35001,2.0,2,4,2,64.3,56.0,12654
35002,0.76,3,5,4,62.5,58.0,3238
35003,1.58,3,1,3,61.6,57.0,8057
35004,0.31,4,5,7,62.0,55.0,840
35005,2.02,3,3,4,62.7,58.0,18398
35006,0.7,4,5,4,60.8,59.0,2850
35007,0.25,3,6,7,62.3,55.0,633
35008,2.47,5,2,2,62.5,56.0,14970
35009,0.49,5,5,2,62.2,59.0,1073
35010,1.5,3,3,3,60.6,60.0,10380
35011,0.35,3,2,6,61.3,56.0,620
35012,0.7,2,5,1,63.8,60.0,1134
35013,0.71,4,6,6,61.2,57.0,4030
35014,1.0,4,3,1,61.3,57.0,3136
35015,0.51,5,6,2,61.8,58.0,1177
35016,0.38,5,3,5,61.6,58.0,983
35017,0.7,3,6,6,61.7,57.0,4240
35018,0.72,4,4,4,61.7,55.0,3344
35019,0.32,5,4,5,61.4,58.0,828
35020,0.9,2,4,3,57.7,65.0,3669
35021,0.29,4,3,8,60.7,57.0,607
35022,0.38,4,2,7,61.6,56.0,791
35023,0.3,4,3,5,62.2,57.0,545
35024,0.4,5,3,5,62.6,58.0,1035
35025,2.01,4,3,2,62.8,57.0,14364
35026,0.32,3,7,4,58.8,59.0,646
35027,0.43,3,6,2,62.7,55.0,716
35028,1.01,3,7,2,63.4,57.0,4472
35029,1.02,5,5,2,61.1,59.0,4541
35030,0.3,4,5,5,61.6,54.0,621
35031,1.3,4,5,6,62.1,55.0,12629
35032,0.37,3,6,3,59.9,59.0,649
35033,0.31,4,6,7,60.5,57.0,942
35034,0.71,4,7,3,62.0,55.0,3252
35035,1.01,3,6,5,59.4,59.0,8348
35036,0.7,5,7,2,60.6,58.0,2596
35037,0.4,4,5,2,62.8,55.0,597
35038,1.52,5,7,2,62.8,58.0,8631
35039,1.01,5,4,4,61.5,60.0,6108
35040,1.02,5,4,2,61.8,58.0,3496
35041,1.35,4,2,3,62.3,57.0,6199
35042,0.41,4,5,5,61.9,55.0,1007
35043,0.7,2,7,4,58.0,62.0,2749
35044,0.38,4,6,6,62.2,56.0,1100
35045,0.75,3,6,2,60.2,57.0,2719
35046,0.26,3,5,6,61.4,56.0,657
35047,1.31,5,3,5,62.1,58.0,5722
35048,0.59,4,1,5,58.7,56.0,1330
35049,0.35,4,7,4,60.6,56.0,829
35050,0.71,4,6,2,62.6,55.0,1991
35051,1.01,2,6,4,63.8,59.0,5430
35052,0.4,2,2,3,63.2,55.0,596
35053,0.9,2,5,6,61.8,63.0,5480
35054,0.75,3,6,2,59.0,58.0,2363
35055,0.72,2,2,4,60.1,60.5,2174
35056,0.32,4,2,7,62.5,55.0,756
35057,0.81,2,7,2,63.6,55.0,2926
35058,0.7,3,2,5,62.2,57.0,2332
35059,1.56,3,1,2,61.4,58.0,6662
35060,0.51,4,6,7,61.9,54.0,2720
35061,0.32,4,2,7,62.4,55.0,589
35062,1.0,3,6,3,63.5,61.0,5174
35063,1.06,5,4,4,60.1,58.0,6325
35064,0.78,5,1,3,63.0,60.0,1954
35065,0.31,4,4,5,62.3,54.0,586
35066,2.01,5,3,3,61.5,53.0,16733
35067,0.34,5,7,2,60.6,60.0,507
35068,0.38,4,7,4,62.0,56.0,933
35069,1.5,3,6,4,63.2,57.0,14527
35070,0.7,5,7,5,61.2,60.0,3425
35071,0.83,2,3,2,63.9,56.0,2337
35072,1.29,3,5,2,63.4,57.0,4977
35073,0.74,4,6,2,61.7,57.0,2501
35074,0.4,3,6,3,63.0,57.0,687
35075,0.51,4,6,5,61.5,53.0,1708
35076,0.7,2,5,3,58.7,64.0,2573
35077,0.37,4,4,4,61.3,57.0,833
35078,1.01,2,6,3,64.3,59.0,4181
35079,0.23,3,7,4,63.1,58.0,402
35080,0.31,3,2,2,60.6,61.0,383
35081,0.34,3,4,5,62.2,55.0,640
35082,1.55,5,3,2,58.0,60.0,6458
35083,1.1,5,3,3,63.0,58.0,4916
35084,0.27,4,4,8,61.2,57.0,627
35085,0.57,4,4,7,62.0,55.0,2259
35086,0.71,4,7,4,61.4,57.0,3222
35087,0.9,4,4,4,62.0,57.0,4482
35088,0.41,5,6,2,62.8,58.0,818
35089,1.03,4,5,4,62.0,57.0,6902
35090,0.71,2,5,3,63.6,54.0,2345
35091,0.4,2,7,5,56.3,59.0,1254
35092,0.41,5,6,6,61.5,58.0,918
35093,0.4,3,6,5,60.3,58.0,980
35094,0.8,3,6,2,62.9,54.0,2715
35095,1.03,3,2,3,63.0,55.0,4848
35096,0.46,4,7,4,61.8,56.0,1291
35097,1.19,3,4,2,63.4,56.0,3739
35098,0.4,4,7,2,61.3,56.0,622
35099,0.39,4,3,2,61.5,57.0,558
35100,1.0,5,5,7,62.6,58.0,8736
35101,1.08,4,7,2,59.1,60.0,5177
35102,0.42,5,4,5,62.4,59.0,984
35103,0.35,4,4,5,61.1,56.0,923
35104,1.17,5,3,1,62.8,58.0,3669
35105,0.51,4,4,5,61.6,56.0,1662
35106,1.55,4,2,5,61.2,55.0,10286
35107,1.21,4,6,3,62.1,56.0,7955
35108,1.01,2,5,3,64.2,58.0,4339
35109,0.9,3,6,6,62.0,55.0,6466
35110,1.26,3,3,4,63.1,58.0,5849
35111,2.01,5,2,2,59.2,60.0,13574
35112,0.33,4,6,6,61.7,57.0,868
35113,0.52,4,4,5,61.3,56.0,1694
35114,1.2,4,4,5,62.6,54.3,8687
35115,1.0,4,2,3,59.8,57.0,4200
35116,0.32,4,4,5,61.6,56.0,645
35117,0.53,4,5,2,63.0,54.0,1279
35118,2.02,5,2,2,61.7,58.0,14350
35119,1.01,4,5,4,60.3,56.0,6794
35120,1.5,5,5,4,61.1,59.0,11255
35121,1.02,4,5,3,62.3,56.0,5773
35122,0.51,5,5,4,62.1,58.0,1687
35123,0.71,1,4,4,65.7,56.0,2274
35124,1.0,2,7,3,60.4,64.0,5005
35125,0.64,4,7,5,61.5,56.0,2787
35126,0.32,3,4,8,62.4,55.0,954
35127,1.52,5,7,3,59.5,61.0,12823
35128,0.41,4,6,6,62.0,56.0,1243
35129,0.74,5,6,2,59.1,60.0,2553
35130,1.26,4,7,4,62.5,57.0,8256
35131,0.9,4,5,2,62.4,57.0,3881
35132,0.8,4,5,2,61.4,57.0,2761
35133,0.64,2,5,4,59.3,60.7,2063
35134,0.32,5,2,5,61.0,60.0,648
35135,0.24,3,6,4,62.1,59.0,419
35136,0.28,4,4,8,61.5,57.0,650
35137,1.13,5,3,1,62.7,59.0,3544
35138,1.28,5,2,3,62.6,55.0,6093
35139,0.91,5,3,2,62.9,59.0,3363
35140,1.14,5,3,3,60.7,58.0,5003
35141,1.51,4,4,6,61.8,57.0,14982
35142,1.86,3,3,6,58.6,62.0,17267
35143,1.7,2,6,4,64.1,60.0,15385
35144,1.01,1,4,2,67.1,59.0,2942
35145,0.8,5,5,3,61.5,60.0,2890
35146,0.3,3,3,4,62.7,59.0,473
35147,0.71,4,7,2,62.3,56.0,2416
35148,1.03,4,4,3,61.6,57.0,4900
35149,0.8,2,6,2,61.4,59.0,2542
35150,0.3,3,7,3,61.3,60.0,552
35151,0.54,4,7,4,61.8,57.0,1892
35152,2.0,5,2,2,61.3,59.0,14208
35153,0.7,4,5,3,61.4,57.0,2596
35154,1.0,1,6,2,57.3,62.0,4032
35155,1.08,5,4,4,59.4,59.0,6415
35156,1.12,3,4,5,62.2,59.0,7687
35157,0.27,4,6,4,62.7,55.0,470
35158,0.5,1,7,4,66.9,57.0,1431
35159,1.21,3,6,5,60.0,58.0,10430
35160,0.32,3,4,3,62.8,56.0,477
35161,1.2,3,4,2,62.6,60.0,5116
35162,0.7,4,4,2,62.7,57.0,2177
35163,0.96,2,3,5,63.9,54.0,4535
35164,0.35,4,5,5,62.4,57.0,1011
35165,0.9,5,3,2,59.2,60.0,3326
35166,0.74,4,3,4,62.5,54.0,2497
35167,0.3,4,2,5,61.6,56.0,473
35168,0.3,3,6,6,60.8,60.0,789
35169,0.3,4,4,3,62.3,58.0,477
35170,0.72,4,5,5,61.1,56.0,3294
35171,0.64,3,3,2,64.2,58.0,1292
35172,1.01,4,5,2,62.7,57.0,3945
35173,1.19,4,4,6,60.8,55.0,9383
35174,2.01,2,2,2,63.5,60.0,12985
35175,1.07,3,6,4,62.5,57.0,6120
35176,0.41,5,6,5,60.7,58.0,1153
35177,0.32,3,3,4,63.0,57.0,505
35178,1.26,5,5,5,62.0,58.0,10669
35179,0.9,2,5,3,64.7,54.0,3954
35180,0.3,5,4,5,61.8,60.0,605
35181,1.75,5,1,5,62.2,59.0,10429
35182,1.1,4,5,1,61.8,56.0,3745
35183,0.3,4,5,3,61.4,55.0,475
35184,1.23,4,4,6,60.3,57.0,10304
35185,0.73,5,5,4,62.7,58.0,2801
35186,2.0,3,1,4,60.7,59.0,13113
35187,0.3,5,4,3,62.7,58.0,574
35188,1.13,4,3,2,61.6,55.0,4911
35189,2.05,3,4,3,63.4,58.0,12515
35190,0.33,3,4,6,61.5,62.0,702
35191,0.3,4,4,3,62.3,54.0,469
35192,1.83,5,4,1,62.0,58.0,6313
35193,1.21,2,3,5,63.3,58.0,6748
35194,0.38,4,2,5,61.9,54.7,703
35195,1.24,5,1,3,61.8,58.0,4687
35196,2.48,3,5,2,63.4,56.0,18692
35197,1.19,2,1,3,59.8,64.0,4498
35198,0.9,2,3,3,62.1,61.0,3447
35199,2.25,5,7,2,60.4,59.0,18007
35200,0.54,5,6,6,61.0,59.0,2313
35201,0.54,4,5,4,62.0,55.0,1619
35202,0.51,4,7,4,61.4,57.0,1716
35203,0.4,5,3,3,62.6,58.0,855
35204,2.1,5,4,2,60.9,57.4,16112
35205,0.76,3,5,3,62.9,57.0,2770
